event_id,aircraft_id,ntsb_make,ntsb_model,ntsb_number,year,date,city,state,country,total_fatalities,in_usa,pilot_total,latimes_make,latimes_model,count,latimes_make_and_model
20100831X45241,1,HILLER,UH 12E,WPR10FA440,2010,08/31/10 00:00:00,KAMIAH,ID,USA,3.0,True,1.0,FAIRCHILD/HILLER,UH-12,2.0,FAIRCHILD/HILLER UH-12
20120904X35229,1,AGUSTA,A109,DCA12WA135,2012,07/28/12 00:00:00,JIQUIPILCO,,MX,3.0,False,,AGUSTA,109,2.0,AGUSTA 109
20050817X01264,1,SAN JOAQUIN HELICOPTERS,OH-58A+,LAX05FA264,2005,08/10/05 00:00:00,LANCASTER,CA,USA,1.0,True,1.0,SAN JOAQUIN HELICOPTERS,OH-58,1.0,SAN JOAQUIN HELICOPTERS OH-58
20020917X01654,1,HUGHES,369D,ANC82FA036,1982,04/11/82 00:00:00,NEAR TANANA,AK,USA,3.0,True,1.0,HUGHES,369,36.0,HUGHES 369
20160804X45514,1,SCHWEIZER,269C 1,CEN16FA304,2016,08/03/16 00:00:00,JEANERETTE,LA,USA,1.0,True,1.0,SCHWEIZER,269,1.0,SCHWEIZER 269
20090211X25433,1,ROBINSON,R44,CEN09WA163,2009,02/10/09 00:00:00,BUDAORS,,HU,3.0,False,,ROBINSON,R44,75.0,ROBINSON R44
20001214X43732,1,HUGHES,269C,FTW83FA343,1983,07/20/83 00:00:00,HOUSTON,TX,USA,1.0,True,1.0,HUGHES,269,22.0,HUGHES 269
20110827X00428,1,EUROCOPTER,AS-350-B2,CEN11FA599,2011,08/26/11 00:00:00,MOSBY,MO,USA,4.0,True,1.0,AIRBUS,350,2.0,AIRBUS 350
20141024X24524,1,ROBINSON,R44 II,WPR15WA019,2014,10/07/14 00:00:00,"MOUNT ARTHUR, NEW ZEALAND",,NZ,1.0,False,,ROBINSON,R44,14.0,ROBINSON R44
20001213X34974,1,BELL,206B-3,LAX87FA017,1986,10/16/86 00:00:00,LOMPOC,CA,USA,2.0,True,1.0,BELL,206,4.0,BELL 206
20060320X00323,1,BELL,206L-1,DFW06FA083,2006,03/14/06 00:00:00,PATTERSON,LA,USA,2.0,True,1.0,BELL,206,33.0,BELL 206
20001212X18711,1,BELL,OH-58A,CHI99GA155,1999,05/17/99 00:00:00,POPLAR BLUFF,MO,USA,2.0,True,1.0,BELL,OH-58,3.0,BELL OH-58
20001212X17486,1,ROBINSON,R 22B,CHI91FA228,1991,07/24/91 00:00:00,CARMEL,IN,USA,2.0,True,1.0,ROBINSON,R22,1.0,ROBINSON R22
20161024X41342,1,ROBINSON,R44,ERA17WA028,2016,10/23/16 00:00:00,BALEISKY,FN,RS,3.0,False,,ROBINSON,R44,75.0,ROBINSON R44
20020917X02834,1,BELL,206B,ATL82FA144,1982,05/27/82 00:00:00,OAKWOOD,VA,USA,3.0,True,1.0,BELL,206,112.0,BELL 206
20030605X00783,1,HUGHES,269C,DEN03FA090,2003,05/28/03 00:00:00,WATKINS,CO,USA,1.0,True,2.0,HUGHES,269,22.0,HUGHES 269
20150414X21242,1,BELL,206 - B,WPR15WA145,2015,04/13/15 00:00:00,"ZIYANG CITY, CHINA",,CH,1.0,False,,BELL,206,1.0,BELL 206
20001214X38366,1,ROBINSON,R22A,CHI86FEM03,1985,12/20/85 00:00:00,GRAND RAPIDS,MI,USA,1.0,True,1.0,ROBINSON,R22,4.0,ROBINSON R22
20001207X04525,1,ENSTROM,F-28C,LAX95LA332,1995,09/10/95 00:00:00,LIVERMORE,CA,USA,1.0,True,1.0,ENSTROM,F28,3.0,ENSTROM F28
20001213X30486,1,BELL,206B,LAX87LA161,1987,03/29/87 00:00:00,KONA,HI,USA,1.0,True,1.0,BELL,206,112.0,BELL 206
20171011X93858,1,ROBINSON,R44,CEN18WA007,2017,10/08/17 00:00:00,GRAMZDA,FN,LG,1.0,False,,ROBINSON,R44,75.0,ROBINSON R44
20001208X06249,1,BELL,206B,IAD96FA107,1996,07/08/96 00:00:00,SALEM,OH,USA,5.0,True,1.0,BELL,206,112.0,BELL 206
20001213X25488,1,AEROSPATIALE,AS355F,LAX88FA163,1988,04/17/88 00:00:00,CAJON,CA,USA,2.0,True,1.0,AIRBUS,355,2.0,AIRBUS 355
20180630X45646,1,BELL,206,ERA18LA183,2018,06/30/18 00:00:00,RIO GRANDE,PR,USA,1.0,True,1.0,BELL,206,32.0,BELL 206
20001213X29293,1,AEROSPATIALE,AS 350D,ATL89FA220,1989,09/28/89 00:00:00,CHAMBLEE,GA,USA,1.0,True,1.0,AIRBUS,350,1.0,AIRBUS 350
20031119X01921,1,ROBINSON,R22 BETA II,LAX04FA037,2003,11/06/03 00:00:00,TORRANCE,CA,USA,2.0,True,1.0,ROBINSON,R22,3.0,ROBINSON R22
20031119X01921,2,ROBINSON,R44,LAX04FA037,2003,11/06/03 00:00:00,TORRANCE,CA,USA,2.0,True,2.0,ROBINSON,R44,75.0,ROBINSON R44
20001213X34110,1,BELL,47G-5,CHI86FER13,1986,07/07/86 00:00:00,ELROSA,MN,USA,1.0,True,1.0,BELL,47,4.0,BELL 47
20011105X02194,1,ROBINSON,R22,FTW02FA028,2001,11/03/01 00:00:00,SEAGOVILLE,TX,USA,1.0,True,2.0,ROBINSON,R22,45.0,ROBINSON R22
20001206X01864,1,HUGHES,369HS,SEA94FA194,1994,07/24/94 00:00:00,SEASIDE,OR,USA,2.0,True,1.0,HUGHES,369,18.0,HUGHES 369
20001211X16175,1,HUGHES,369B,LAX93LA057,1992,12/02/92 00:00:00,FALLBROOK,CA,USA,2.0,True,1.0,HUGHES,369,1.0,HUGHES 369
20140810X32933,1,BELL,47G 2,CEN14LA415,2014,08/10/14 00:00:00,JEANERETTE,LA,USA,1.0,True,1.0,BELL,47,1.0,BELL 47
20001214X38624,1,BELL,206B,MIA84FA067,1984,01/27/84 00:00:00,STUART,FL,USA,1.0,True,1.0,BELL,206,112.0,BELL 206
20060209X00187,1,ROBINSON,R44 II,LAX06FA104,2006,02/07/06 00:00:00,MINDEN,NV,USA,1.0,True,1.0,ROBINSON,R44,14.0,ROBINSON R44
20080731X01133,1,HUGHES,369D,LAX08FA233,2008,07/19/08 00:00:00,PRICE,UT,USA,3.0,True,1.0,HUGHES,369,36.0,HUGHES 369
20100925X54904,1,WORTHINGTON,ROTORWAY,CEN10LA558,2010,09/25/10 00:00:00,PATTISON,TX,USA,1.0,True,1.0,ROTORWAY,,1.0,ROTORWAY 
20001214X42970,1,AEROSPATIALE,AS-350D,FTW83FA238,1983,05/18/83 00:00:00,VENICE,LA,USA,1.0,True,1.0,AIRBUS,350,6.0,AIRBUS 350
20090201X10015,1,ROBINSON HELICOPTER,R22 BETA II,WPR09FA104,2009,01/31/09 00:00:00,FILLMORE,CA,USA,1.0,True,1.0,ROBINSON,R22,4.0,ROBINSON R22
20051004X01574,1,BELL,412EP,DFW05WA245,2005,09/21/05 00:00:00,LLANO GRANDE,,MX,9.0,False,2.0,BELL,412,4.0,BELL 412
20001214X38914,1,ENSTROM,280C,SEA84FA063,1984,02/28/84 00:00:00,MIDDLETON,ID,USA,2.0,True,1.0,ENSTROM,280,7.0,ENSTROM 280
20001213X27720,1,MBB,BK-117 A-1,FTW89FA049,1989,02/13/89 00:00:00,TYLER,TX,USA,3.0,True,1.0,MBB,117,1.0,MBB 117
20001213X33670,1,ROBINSON,R-22A,NYC86FA127,1986,05/10/86 00:00:00,EAST FISHKILL,NY,USA,1.0,True,1.0,ROBINSON,R22,1.0,ROBINSON R22
20011009X02053,1,ENSTROM,F-28A,CHI02FA001,2001,10/03/01 00:00:00,ATTICA,MI,USA,1.0,True,1.0,ENSTROM,F28,2.0,ENSTROM F28
20010301X00525,1,BOEING HELICOPTERS DIV.,369D,MIA01LA084,2001,02/23/01 00:00:00,INVERNESS,MS,USA,1.0,True,1.0,BOEING,369,1.0,BOEING 369
20001208X08867,1,FAIRCHILD HILLER,FH-1100,IAD97FA123,1997,09/27/97 00:00:00,PITTSFIELD,MA,USA,1.0,True,1.0,FAIRCHILD/HILLER,FH-1100,12.0,FAIRCHILD/HILLER FH-1100
20001214X41392,1,BELL,206B,LAX85FA036,1984,10/30/84 00:00:00,BEAUMONT,CA,USA,2.0,True,1.0,BELL,206,112.0,BELL 206
20110223X01821,1,BELL,206,ERA11WA155,2011,02/18/11 00:00:00,VEREDA GALAN,,CO,4.0,False,,BELL,206,32.0,BELL 206
20160129X20531,1,MCDONNELL DOUGLAS,MD-600,ERA16WA096,2016,01/27/16 00:00:00,TALDYKORGAN,FN,KZ,5.0,False,1.0,MCDONNELL DOUGLAS,600,1.0,MCDONNELL DOUGLAS 600
20070125X00092,1,ROBINSON,R44,LAX07WA057,2006,12/01/06 00:00:00,NADI,,FJ,1.0,False,,ROBINSON,R44,75.0,ROBINSON R44
20001208X08177,1,HUGHES,369HS,LAX97LA218,1997,06/20/97 00:00:00,PACIFIC OCEAN,PO,,1.0,False,1.0,HUGHES,369,18.0,HUGHES 369
20041004X01558,1,BELL,206B,LAX04FA329,2004,09/24/04 00:00:00,KALAHEO,HI,USA,5.0,True,1.0,BELL,206,112.0,BELL 206
20001214X44301,1,AEROSPATIALE,AS350D,NYC83AA209,1983,08/14/83 00:00:00,DOVER TOWNSHIP,NJ,USA,5.0,True,1.0,AIRBUS,350,4.0,AIRBUS 350
20001214X38569,1,AEROSPATIALE,AS-355F,FTW84FA107,1984,01/04/84 00:00:00,MORGAN CITY,LA,USA,2.0,True,1.0,AIRBUS,355,1.0,AIRBUS 355
20020917X04416,1,BELL,206B,CHI82FA335,1982,09/03/82 00:00:00,DUBLIN,OH,USA,1.0,True,1.0,BELL,206,112.0,BELL 206
20001211X11436,1,ARMBRUSTER,MINI-500,IAD99FA023,1998,11/29/98 00:00:00,MIDLAND,VA,USA,1.0,True,1.0,ARMBRUSTER,,1.0,ARMBRUSTER 
20001213X27051,1,AUTRA,SCORPION/133,FTW89DPJ01,1988,10/10/88 00:00:00,MCALESTER,OK,USA,1.0,True,1.0,AUTRA,,1.0,AUTRA 
20110710X23251,1,ROBINSON HELICOPTER COMPANY,R44 II,CEN11FA468,2011,07/09/11 00:00:00,RISING SUN,IN,USA,1.0,True,1.0,ROBINSON,R44,22.0,ROBINSON R44
20001206X01735,1,BELL,206L-3,FTW94GA232,1994,07/12/94 00:00:00,MIMBRES,NM,USA,3.0,True,1.0,BELL,206,20.0,BELL 206
20001206X01330,1,PARKER,ROTORWAY EXEC 90,LAX94LA226,1994,05/29/94 00:00:00,FALLBROOK,CA,USA,1.0,True,1.0,ROTORWAY,90,1.0,ROTORWAY 90
20100811X21901,1,HUGHES,369,ERA10WA415,2010,08/08/10 00:00:00,MINSK,,BO,1.0,False,,HUGHES,369,9.0,HUGHES 369
20001214X35497,1,BELL,206 L-1,DEN85FA067,1985,01/20/85 00:00:00,CARSON,NM,USA,3.0,True,1.0,BELL,206,3.0,BELL 206
20160404X74644,1,BELL,206,ERA16FA144,2016,04/04/16 00:00:00,PIGEON FORGE,TN,USA,5.0,True,1.0,BELL,206,32.0,BELL 206
20001213X27484,1,BELL,47D1,NYC89DNE01,1988,12/02/88 00:00:00,RUSSELL,MA,USA,1.0,True,1.0,BELL,47,6.0,BELL 47
20110102X35752,2,EUROCOPTER DEUTSCHLAND GMBH,EC 135 P2,ERA11FA101,2010,12/31/10 00:00:00,WEYERS CAVE,VA,USA,2.0,True,1.0,AIRBUS,135,1.0,AIRBUS 135
20031114X01911,1,ROBINSON,R44,LAX04WA040,2003,11/08/03 00:00:00,DERBY,,AS,4.0,False,,ROBINSON,R44,75.0,ROBINSON R44
20001211X12679,1,ENSTROM,F28C,NYC93FA115,1993,06/17/93 00:00:00,GORDON,KY,USA,1.0,True,1.0,ENSTROM,F28,4.0,ENSTROM F28
20001213X29290,1,BELL,UH-1B,ATL89DKG06,1989,09/29/89 00:00:00,PLAINS,GA,USA,2.0,True,1.0,BELL,UH-1,14.0,BELL UH-1
20001206X02756,1,MCDONNELL DOUGLAS,500,LAX95LA063,1994,12/28/94 00:00:00,CHUUK ISLAND,PO,,2.0,False,1.0,MCDONNELL DOUGLAS,500,1.0,MCDONNELL DOUGLAS 500
20020102X00004,1,ROBINSON,R22,WAS02WA011,2001,12/11/01 00:00:00,PHITIPPEBURG,,GE,1.0,False,1.0,ROBINSON,R22,45.0,ROBINSON R22
20051007X01599,1,AGUSTA,A109A II,SEA05MA202,2005,09/29/05 00:00:00,EDMONDS,WA,USA,3.0,True,1.0,AGUSTA,109,3.0,AGUSTA 109
20010105X00032,1,BELL,206B,FTW01FAMS1,2000,12/26/00 00:00:00,HIGH ISLAND 116,GM,,1.0,False,1.0,BELL,206,112.0,BELL 206
20001212X19968,1,BELL,214ST,FTW00RA003,1999,10/02/99 00:00:00,DHAHRAN,,SA,12.0,False,1.0,BELL,214,1.0,BELL 214
20001211X14311,1,HUGHES,269C,LAX92FA154,1992,03/28/92 00:00:00,HESPERIA,CA,USA,1.0,True,1.0,HUGHES,269,22.0,HUGHES 269
20040929X01521,1,ROBINSON,R44,IAD04WA047,2004,09/11/04 00:00:00,VATTLEFJALL,,SW,3.0,False,,ROBINSON,R44,75.0,ROBINSON R44
20001212X21660,1,FAIRCHILD HILLER,FH-1100,CHI00FA266,2000,08/19/00 00:00:00,VALPARAISO,IN,USA,1.0,True,1.0,FAIRCHILD/HILLER,FH-1100,12.0,FAIRCHILD/HILLER FH-1100
20131223X13312,1,ROBINSON HELICOPTER COMPANY,R 44,CEN14WA093,2013,12/20/13 00:00:00,BORDEAUX,,FR,4.0,False,1.0,ROBINSON,R44,1.0,ROBINSON R44
20001214X40351,1,FAIRCHILD HILLER,FH-1100,LAX84FA421,1984,07/29/84 00:00:00,MEADVIEW,AZ,USA,3.0,True,1.0,FAIRCHILD/HILLER,FH-1100,12.0,FAIRCHILD/HILLER FH-1100
20001214X43325,1,BELL,206B III,FTW83FA280,1983,06/16/83 00:00:00,EUGENE ISL.BLK,GM,,3.0,False,1.0,BELL,206,8.0,BELL 206
20001214X36453,2,BELL,UH-1V,FTW85FA230,1985,05/22/85 00:00:00,JUNCTION CITY,KS,USA,1.0,True,1.0,BELL,UH-1,2.0,BELL UH-1
20001213X26492,1,HUGHES,269B,CHI88FA214,1988,08/20/88 00:00:00,HAMPTON,IL,USA,3.0,True,1.0,HUGHES,269,7.0,HUGHES 269
20001211X14781,1,BELL,206B,ATL92LA132,1992,06/29/92 00:00:00,BESSEMER,AL,USA,1.0,True,1.0,BELL,206,112.0,BELL 206
20060510X00540,1,ROBINSON,R44 RAVEN II,LAX06FA156,2006,05/01/06 00:00:00,DESERT CENTER,CA,USA,2.0,True,1.0,ROBINSON,R44,1.0,ROBINSON R44
20091102X24217,1,AEROSPATIALE,AS350,ERA10WA043,2009,10/29/09 00:00:00,LORETO,,PE,2.0,False,1.0,AIRBUS,350,4.0,AIRBUS 350
20020715X01131,1,SIKORSKY,S-58ET,CHI02FA189,2002,07/10/02 00:00:00,BROOKVILLE,IN,USA,1.0,True,1.0,SIKORSKY,58,3.0,SIKORSKY 58
20001207X03023,1,EUROCOPTER,AS-350-B,NYC95GA060,1995,02/22/95 00:00:00,CAMBRIDGE,MA,USA,4.0,True,1.0,AIRBUS,350,1.0,AIRBUS 350
20020917X02329,1,BELL,214B-1,LAX82FXQ04,1982,02/14/82 00:00:00,QUINCY,CA,USA,1.0,True,1.0,BELL,214,3.0,BELL 214
20001208X08876,1,BELL,205A-1,LAX97GA325,1997,09/12/97 00:00:00,SEQUIM,WA,USA,3.0,True,1.0,BELL,205,5.0,BELL 205
20100726X43519,1,BELL,204,CEN10WA435,2010,07/23/10 00:00:00,SALZBURG,,AU,1.0,False,,BELL,204,1.0,BELL 204
20001211X13165,1,ROBINSON,R-22 BETA,LAX93FA318,1993,08/10/93 00:00:00,HONOLULU,HI,USA,2.0,True,1.0,ROBINSON,R22,17.0,ROBINSON R22
20090610X23159,1,AGUSTA SPA,A109E,CEN09PA348,2009,06/09/09 00:00:00,SANTA FE,NM,USA,2.0,True,1.0,AGUSTA,109,2.0,AGUSTA 109
20080205X00139,1,EUROCOPTER,AS 350-B2,ANC07WA065,2007,07/01/07 00:00:00,BERNICK LAKE,,CA,2.0,False,1.0,AIRBUS,350,1.0,AIRBUS 350
20140224X45611,1,ROBINSON,R22 - BETA,ERA14WA132,2014,02/18/14 00:00:00,RIO DE JANEIRO,,BR,2.0,False,1.0,ROBINSON,R22,3.0,ROBINSON R22
20101116X70645,1,BELL,412EP,ERA11WA064,2010,11/13/10 00:00:00,TRUJILLO,,CO,3.0,False,2.0,BELL,412,4.0,BELL 412
20141004X60516,1,BELL HELICOPTER TEXTRON,206L 1,CEN15FA003,2014,10/04/14 00:00:00,WICHITA FALLS,TX,USA,3.0,True,1.0,BELL,206,1.0,BELL 206
20020917X04037,1,BELL,47G-3B-1,NYC82FGM11,1982,06/15/82 00:00:00,KITTANNING,PA,USA,1.0,True,1.0,BELL,47,6.0,BELL 47
20151217X21921,1,BELL,206,ERA16WA072,2015,12/12/15 00:00:00,MENDOZA PROVINCE,FN,AR,2.0,False,1.0,BELL,206,32.0,BELL 206
20170813X82426,1,BELL,407,ERA17FA274,2017,08/12/17 00:00:00,CHARLOTTESVILLE,VA,USA,2.0,True,1.0,BELL,407,32.0,BELL 407
20071219X01972,1,ROBINSON,R-44,MIA08WA020,2007,11/01/07 00:00:00,SAN PAULO,,BR,3.0,False,1.0,ROBINSON,R44,22.0,ROBINSON R44
20001208X06988,1,BELL,47G-3B-1,SEA97TA023,1996,10/29/96 00:00:00,FILLMORE,UT,USA,1.0,True,1.0,BELL,47,6.0,BELL 47
20001214X42798,1,BELL,47G-2,NYC83FA106,1983,04/30/83 00:00:00,WAYMART,PA,USA,2.0,True,1.0,BELL,47,8.0,BELL 47
20040810X01175,1,ROBINSON,R22 BETA,MIA04FA115,2004,08/02/04 00:00:00,MIAMI,FL,USA,1.0,True,1.0,ROBINSON,R22,22.0,ROBINSON R22
20080222X00227,1,EUROCOPTER FRANCE,AS350B2,DFW08FA062,2008,02/05/08 00:00:00,S. PADRE ISLAND,TX,USA,3.0,True,1.0,AIRBUS,350,2.0,AIRBUS 350
20001212X19608,1,ROBINSON,R22B,MIA99WA240,1999,08/27/99 00:00:00,CORNAKELLY,,EI,2.0,False,1.0,ROBINSON,R22,9.0,ROBINSON R22
20080521X00710,1,AGUSTA/WESTLAND,A109S,DCA08WA061,2008,04/30/08 00:00:00,PARATY,,BR,2.0,False,1.0,AGUSTA,109,1.0,AGUSTA 109
20001212X22427,1,AEROSPATIALE,AS355F-1,FTW90LA060,1990,01/23/90 00:00:00,HIGH ISLAND AO6,GM,,1.0,False,1.0,AIRBUS,355,1.0,AIRBUS 355
20151216X13718,1,AIRBUS HELICOPTERS,AS350,WPR16FA040,2015,12/15/15 00:00:00,SUPERIOR,AZ,USA,2.0,True,1.0,AIRBUS,350,1.0,AIRBUS 350
20001212X24462,1,ENSTROM,F28-C,FTW91FA002,1990,10/07/90 00:00:00,MESQUITE,TX,USA,1.0,True,1.0,ENSTROM,F28,1.0,ENSTROM F28
20161102X15431,1,ROBINSON,R44,WPR17WA016,2016,10/30/16 00:00:00,"KAMO, NEW ZEALAND",,NZ,2.0,False,,ROBINSON,R44,75.0,ROBINSON R44
20001211X11250,1,BELL,407,FTW99FA001,1998,10/05/98 00:00:00,VERMILION 331,GM,,1.0,False,1.0,BELL,407,32.0,BELL 407
20001211X11250,2,AEROSPATIALE,AS-355-F1,FTW99FA001,1998,10/05/98 00:00:00,VERMILION 331,GM,,1.0,False,1.0,AIRBUS,355,2.0,AIRBUS 355
20001213X30716,1,BELL,206B,LAX87LA178,1987,04/15/87 00:00:00,LAUPAHOEHOE,HI,USA,1.0,True,1.0,BELL,206,112.0,BELL 206
20041221X02018,1,BELL,407,DFW05FA040,2004,12/17/04 00:00:00,SHIP SHOAL 130E,GM,USA,1.0,True,1.0,BELL,407,32.0,BELL 407
20001205X00484,1,BELL,206B,LAX99FA136,1999,04/01/99 00:00:00,GRAND CANYON,AZ,USA,1.0,True,1.0,BELL,206,112.0,BELL 206
20040727X01081,1,FINKE,ROTORWAY EXEC 162F,LAX04LA274,2004,07/21/04 00:00:00,CAMERON PARK,CA,USA,1.0,True,1.0,ROTORWAY,162,1.0,ROTORWAY 162
20171025X21112,1,ROBINSON,R22,WPR18FA016,2017,10/24/17 00:00:00,ARLINGTON,WA,USA,1.0,True,1.0,ROBINSON,R22,45.0,ROBINSON R22
20001213X33964,1,HUGHES,369HE,MIA86MA182,1986,06/16/86 00:00:00,JACKSONVILLE,FL,USA,2.0,True,1.0,HUGHES,369,1.0,HUGHES 369
20001213X30189,1,ROBINSON,R22,BFO87FA022,1987,02/12/87 00:00:00,MYERSVILLE,MD,USA,2.0,True,1.0,ROBINSON,R22,45.0,ROBINSON R22
20001214X35804,1,BELL,206B,ANC85FA052,1985,03/09/85 00:00:00,WHITTIER,AK,USA,1.0,True,1.0,BELL,206,112.0,BELL 206
20051130X01916,1,AEROSPATIALE,AS350B,MIA06FA022,2005,11/20/05 00:00:00,HOMESTEAD,FL,USA,1.0,True,1.0,AIRBUS,350,6.0,AIRBUS 350
20051130X01916,4,EUROCOPTER FRANCE,EC 130 B4,MIA06FA022,2005,11/20/05 00:00:00,HOMESTEAD,FL,USA,1.0,True,1.0,AIRBUS,130,1.0,AIRBUS 130
20001211X14928,1,HUGHES,369HS,MIA92FA142,1992,06/26/92 00:00:00,LABELLE,FL,USA,1.0,True,1.0,HUGHES,369,18.0,HUGHES 369
20080220X00219,1,BELL,206B,DEN08WA048,2008,01/07/08 00:00:00,ZUZENHAUSEN,,GE,1.0,False,1.0,BELL,206,112.0,BELL 206
20001214X44722,1,BELL,47G-3B1,ATL84FA001,1983,10/01/83 00:00:00,PLINY,WV,USA,1.0,True,1.0,BELL,47,5.0,BELL 47
20110826X75418,1,AGUSTA,AW139,ERA11WA472,2011,08/19/11 00:00:00,,AO,BR,4.0,False,,AGUSTA,139,1.0,AGUSTA 139
20110627X51003,1,ROBINSON,R22 BETA,CEN11FA422,2011,06/27/11 00:00:00,DEL VALLE,TX,USA,1.0,True,1.0,ROBINSON,R22,22.0,ROBINSON R22
20180716X14029,1,ROBINSON,R44,CEN18WA268,2018,07/11/18 00:00:00,DOMECKO,FN,PL,2.0,False,,ROBINSON,R44,75.0,ROBINSON R44
20111004X45824,1,BELL,212,CEN11WA683,2011,09/30/11 00:00:00,BIENSERVIDA,,SP,1.0,False,,BELL,212,16.0,BELL 212
20111004X45824,2,BELL,212,CEN11WA683,2011,09/30/11 00:00:00,BIENSERVIDA,,SP,1.0,False,,BELL,212,16.0,BELL 212
20001207X03520,1,ROBINSON,R-22 BETA,NYC95FA103,1995,05/08/95 00:00:00,TOANO,VA,USA,1.0,True,1.0,ROBINSON,R22,17.0,ROBINSON R22
20130528X44932,1,AGUSTA,109E,CEN13WA296,2013,01/16/13 00:00:00,LONDON,,UK,2.0,False,,AGUSTA,109,1.0,AGUSTA 109
20011026X02150,1,BELL,206L,SEA02FA008,2001,10/18/01 00:00:00,ANCHORAGE,AK,USA,3.0,True,1.0,BELL,206,7.0,BELL 206
20001213X28565,1,BELL,206L-3,DEN89MA130,1989,06/01/89 00:00:00,BIG TIMBER,MT,USA,4.0,True,1.0,BELL,206,20.0,BELL 206
20130108X72905,1,BOEING-VERTOL,234,ERA13RA106,2013,01/07/13 00:00:00,"PUCALLPA, PERU",,PE,7.0,False,2.0,BOEING,234,1.0,BOEING 234
20091107X23541,1,PIASECKI/PIKE,PV-18,WPR10LA048,2009,11/07/09 00:00:00,ADELANTO,CA,USA,3.0,True,2.0,PIASECKI/PIKE,PV18,1.0,PIASECKI/PIKE PV18
20150407X12857,1,HUGHES,369D,ERA15FA178,2015,04/06/15 00:00:00,CHEROKEE,AL,USA,1.0,True,1.0,HUGHES,369,36.0,HUGHES 369
20020917X04428,1,ROBINSON,R-22,CHI83FA023,1982,10/21/82 00:00:00,INDIAN HILL,OH,USA,1.0,True,1.0,ROBINSON,R22,20.0,ROBINSON R22
20080421X00524,1,EUROCOPTER,AS 350 B2,ANC08FA053,2008,04/15/08 00:00:00,CHICKALOON,AK,USA,4.0,True,1.0,AIRBUS,350,8.0,AIRBUS 350
20001208X08612,1,SOUTHWEST FLORIDA AVIATION,SW204,FTW97FA330,1997,08/27/97 00:00:00,MANILA,AR,USA,1.0,True,1.0,SOUTHWEST FLORIDA AVIATION,204,1.0,SOUTHWEST FLORIDA AVIATION 204
20080613X00858,1,BELL,407,DEN08FA101,2008,06/08/08 00:00:00,HUNTSVILLE,TX,USA,4.0,True,1.0,BELL,407,32.0,BELL 407
20001212X19686,1,CONTINENTAL COPTERS,TOMCAT MK5A,ATL99FA132,1999,09/16/99 00:00:00,HEFLIN,AL,USA,2.0,True,1.0,CONTINENTAL,MK5,2.0,CONTINENTAL MK5
20001212X19686,2,TEXAS HELICOPTER,OH-13E/M74,ATL99FA132,1999,09/16/99 00:00:00,HEFLIN,AL,USA,2.0,True,1.0,TEXAS HELICOPTER,OH-13,1.0,TEXAS HELICOPTER OH-13
20001206X02113,1,BELL,UH-1B,MIA94RA192,1994,08/09/94 00:00:00,SALAMA,,GT,5.0,False,1.0,BELL,UH-1,14.0,BELL UH-1
20180607X72847,1,BELL,47,CEN18WA214,2018,05/25/18 00:00:00,CIUDAD VALLES,FN,MX,1.0,False,,BELL,47,1.0,BELL 47
20011002X02023,1,AEROSPATIALE,AS350BA,LAX01LA304,2001,09/22/01 00:00:00,CHICO,CA,USA,1.0,True,1.0,AIRBUS,350,5.0,AIRBUS 350
20001213X27263,1,BELL,47G2,LAX89FA034,1988,11/03/88 00:00:00,PHOENIX,AZ,USA,1.0,True,1.0,BELL,47,3.0,BELL 47
20010711X01371,1,BELL,206B,DCA97WA014,1996,12/16/96 00:00:00,MADRID,,SP,3.0,False,,BELL,206,112.0,BELL 206
20100617X13529,1,KAMAN AEROSPACE CORP,K-1200,WPR10FA295,2010,06/16/10 00:00:00,DONNELLY,ID,USA,1.0,True,1.0,KAMAN,K-1200,1.0,KAMAN K-1200
20001211X09841,1,BELL,206B,FTW98FA167,1998,04/02/98 00:00:00,ROUND TOP,TX,USA,1.0,True,1.0,BELL,206,112.0,BELL 206
20050114X00052,1,ROBINSON,R-44 II,SEA05WA031,2004,12/28/04 00:00:00,FAIRMONT HOT SP,,CA,1.0,False,1.0,ROBINSON,R44,2.0,ROBINSON R44
20001213X25794,1,BELL,206B,NYC88FA133,1988,05/01/88 00:00:00,LONG ISLAND CTY,NY,USA,1.0,True,1.0,BELL,206,112.0,BELL 206
20060905X01290,1,EUROCOPTER FRANCE,AS350 B2,ANC06GA121,2006,08/21/06 00:00:00,NUIQSUT,AK,USA,1.0,True,1.0,AIRBUS,350,1.0,AIRBUS 350
20020917X05134,1,BELL,214B,SEA83FA033,1982,12/18/82 00:00:00,NEAR RANDLE,WA,USA,2.0,True,1.0,BELL,214,1.0,BELL 214
20180929X15228,1,AIRBUS HELICOPTERS INC,AS350,CEN18FA391,2018,09/28/18 00:00:00,GUSTAVUS,AK,USA,3.0,True,1.0,AIRBUS,350,1.0,AIRBUS 350
20160926X13904,1,AGUSTA BELL,AB206-B3,ERA16WA327,2016,09/24/16 00:00:00,YARTSEVO,FN,RS,2.0,False,,BELL,206,1.0,BELL 206
20080109X00032,1,BELL,206L-3,NYC08FA071,2007,12/30/07 00:00:00,CHEROKEE,AL,USA,3.0,True,1.0,BELL,206,20.0,BELL 206
20001211X11722,1,FAIRCHILD HILLER,FH-1100,LAX93LA104,1993,01/25/93 00:00:00,VOLCANO NATL PK,HI,USA,4.0,True,1.0,FAIRCHILD/HILLER,FH-1100,12.0,FAIRCHILD/HILLER FH-1100
